#Qurey Time, Memory allocation , I/O Time , Total
0.11854 , 0.119 , 118.54 , 118.77754
0.118846 , 0.131 , 118.846 , 119.095846
0.119177 , 0.118 , 119.177 , 119.414177
0.119478 , 0.131 , 119.478 , 119.728478
0.119816 , 0.116 , 119.816 , 120.051816
0.12011 , 0.116 , 120.11 , 120.34611
0.120418 , 0.115 , 120.418 , 120.653418
0.12071 , 0.134 , 120.71 , 120.96471
0.121048 , 0.116 , 121.048 , 121.285048
0.121342 , 0.122 , 121.342 , 121.585342
0.121648 , 0.132 , 121.648 , 121.901648
0.121986 , 0.116 , 121.986 , 122.223986
0.12228 , 0.131 , 122.28 , 122.53328
0.122618 , 0.115 , 122.618 , 122.855618
0.12291 , 0.116 , 122.91 , 123.14891
0.123218 , 0.116 , 123.218 , 123.457218
0.138512 , 0.116 , 123.512 , 123.766512
0.123818 , 0.132 , 123.818 , 124.073818
0.124144 , 0.121 , 124.144 , 124.389144
0.12445 , 0.116 , 124.45 , 124.69045
0.124744 , 0.122 , 124.744 , 124.990744
0.12505 , 0.132 , 125.05 , 125.30705
0.125388 , 0.116 , 125.388 , 125.629388
0.125714 , 0.116 , 125.714 , 125.955714
0.125988 , 0.117 , 125.988 , 126.230988
0.126284 , 0.116 , 126.284 , 126.526284
0.12662 , 0.116 , 126.62 , 126.86262
0.126914 , 0.117 , 126.914 , 127.157914
0.127222 , 0.115 , 127.222 , 127.464222
0.127516 , 0.115 , 127.516 , 127.758516
0.127822 , 0.116 , 127.822 , 128.065822
0.128148 , 0.121 , 128.148 , 128.397148
0.128452 , 0.116 , 128.452 , 128.696452
0.128748 , 0.122 , 128.748 , 128.998748
0.129054 , 0.116 , 129.054 , 129.299054
0.129348 , 0.122 , 129.348 , 129.599348
0.129654 , 0.116 , 129.654 , 129.899654
0.129948 , 0.122 , 129.948 , 130.199948
0.130256 , 0.1 , 130.256 , 130.486256
0.13055 , 0.115 , 130.55 , 130.79555
0.146824 , 0.115 , 130.824 , 131.085824
0.132148 , 0.119 , 131.148 , 131.399148
0.131424 , 0.131 , 131.424 , 131.686424
0.131748 , 0.1 , 131.748 , 131.979748
0.132024 , 0.12 , 132.024 , 132.276024
0.132358 , 0.118 , 132.358 , 132.608358
0.132656 , 0.116 , 132.656 , 132.904656
0.13295 , 0.122 , 132.95 , 133.20495
0.133256 , 0.116 , 133.256 , 133.505256
0.133552 , 0.121 , 133.552 , 133.806552
0.133858 , 0.115 , 133.858 , 134.106858
0.134188 , 0.119 , 134.188 , 134.441188
0.13449 , 0.1 , 134.49 , 134.72449
0.134788 , 0.119 , 134.788 , 135.041788
0.13509 , 0.116 , 135.09 , 135.34109
0.135396 , 0.116 , 135.396 , 135.647396
0.13569 , 0.122 , 135.69 , 135.94769
0.13606 , 0.116 , 136.06 , 136.31206
0.136354 , 0.122 , 136.354 , 136.612354
0.136662 , 0.131 , 136.662 , 136.929662
0.136994 , 0.117 , 136.994 , 137.247994
0.137292 , 0.101 , 137.292 , 137.530292
0.13759 , 0.105 , 137.59 , 137.83259
0.137894 , 0.115 , 137.894 , 138.146894
0.138198 , 0.117 , 138.198 , 138.453198
0.138494 , 0.116 , 138.494 , 138.748494
0.1388 , 0.115 , 138.8 , 139.0538
0.139094 , 0.116 , 139.094 , 139.349094
0.1394 , 0.116 , 139.4 , 139.6554
0.139694 , 0.116 , 139.694 , 139.949694
0.14 , 0.115 , 140 , 140.255
0.140294 , 0.116 , 140.294 , 140.550294
0.1406 , 0.116 , 140.6 , 140.8566
0.140926 , 0.116 , 140.926 , 141.182926
0.141202 , 0.131 , 141.202 , 141.474202
0.141528 , 0.116 , 141.528 , 141.785528
0.141834 , 0.116 , 141.834 , 142.091834
0.142128 , 0.115 , 142.128 , 142.385128
0.142434 , 0.115 , 142.434 , 142.691434
0.142728 , 0.116 , 142.728 , 142.986728
0.143034 , 0.116 , 143.034 , 143.293034
0.143328 , 0.115 , 143.328 , 143.586328
0.143636 , 0.131 , 143.636 , 143.910636
0.14396 , 0.121 , 143.96 , 144.22496
0.144266 , 0.1 , 144.266 , 144.510266
0.144528 , 0.132 , 144.528 , 144.804528
0.144836 , 0.115 , 144.836 , 145.095836
0.14516 , 0.119 , 145.16 , 145.42416
0.145464 , 0.116 , 145.464 , 145.725464
0.14676 , 0.119 , 145.76 , 146.02576
0.146066 , 0.116 , 146.066 , 146.328066
0.14636 , 0.122 , 146.36 , 146.62836
0.146666 , 0.116 , 146.666 , 146.928666
0.14796 , 0.117 , 146.96 , 147.22496
0.147236 , 0.115 , 147.236 , 147.498236
0.147562 , 0.12 , 147.562 , 147.829562
0.147866 , 0.116 , 147.866 , 148.129866
0.148162 , 0.122 , 148.162 , 148.432162
0.148468 , 0.116 , 148.468 , 148.732468
0.148762 , 0.122 , 148.762 , 149.032762
0.149068 , 0.132 , 149.068 , 149.349068
0.1494 , 0.118 , 149.4 , 149.6674
0.1497 , 0.116 , 149.7 , 149.9657
0.165 , 0.103 , 150 , 150.268
0.1503 , 0.116 , 150.3 , 150.5663
0.150606 , 0.116 , 150.606 , 150.872606
