#Qurey Time, Memory allocation , I/O Time , Total
0 , 0 , 32.207 , 32.207
0.001 , 0 , 32.252 , 32.253
0.001 , 0 , 32.298 , 32.299
0 , 0 , 32.318 , 32.318
0 , 0 , 32.382 , 32.382
0 , 0 , 32.412 , 32.412
0 , 0 , 32.444 , 32.444
0.001 , 0 , 32.514 , 32.515
0.001 , 0 , 32.558 , 32.559
0 , 0.001 , 32.6 , 32.601
0.001 , 0 , 32.644 , 32.645
0.001 , 0 , 32.688 , 32.689
0.001 , 0 , 32.732 , 32.733
0.001 , 0 , 32.774 , 32.775
0.001 , 0 , 32.82 , 32.821
0.001 , 0 , 32.864 , 32.865
0.001 , 0 , 32.908 , 32.909
0.001 , 0 , 32.952 , 32.953
0 , 0.001 , 32.996 , 32.997
0 , 0 , 33.041 , 33.041
0.001 , 0 , 33.086 , 33.087
0 , 0 , 33.128 , 33.128
0 , 0.001 , 33.174 , 33.175
0.001 , 0 , 33.22 , 33.221
0 , 0 , 33.266 , 33.266
0.001 , 0 , 33.312 , 33.313
0.001 , 0 , 33.36 , 33.361
0.001 , 0 , 33.406 , 33.407
0 , 0 , 33.451 , 33.451
0.001 , 0 , 33.496 , 33.497
0 , 0 , 33.543 , 33.543
0.001 , 0 , 33.59 , 33.591
0 , 0 , 33.637 , 33.637
0.001 , 0 , 33.684 , 33.685
0.001 , 0 , 33.732 , 33.733
0.001 , 0 , 33.781 , 33.782
0.001 , 0 , 33.83 , 33.831
0.001 , 0 , 33.878 , 33.879
0.001 , 0 , 33.926 , 33.927
0.001 , 0 , 33.976 , 33.977
0 , 0.001 , 34.022 , 34.023
0 , 0 , 34.069 , 34.069
0.001 , 0 , 34.116 , 34.117
0.001 , 0 , 34.162 , 34.163
0 , 0 , 34.209 , 34.209
0.001 , 0 , 34.258 , 34.259
0.001 , 0 , 34.306 , 34.307
0 , 0.001 , 34.354 , 34.355
0.001 , 0 , 34.404 , 34.405
0 , 0 , 34.451 , 34.451
0.001 , 0 , 34.498 , 34.499
0.001 , 0 , 34.546 , 34.547
0.001 , 0 , 34.594 , 34.595
0 , 0.001 , 34.64 , 34.641
0 , 0.001 , 34.688 , 34.689
0 , 0 , 34.737 , 34.737
0 , 0 , 34.785 , 34.785
0.001 , 0 , 34.834 , 34.835
0.001 , 0 , 34.882 , 34.883
0.001 , 0 , 34.93 , 34.931
0.001 , 0 , 34.978 , 34.979
0.001 , 0 , 35.026 , 35.027
0.001 , 0 , 35.074 , 35.075
0.001 , 0 , 35.124 , 35.125
0 , 0 , 35.172 , 35.172
0.001 , 0 , 35.222 , 35.223
0.001 , 0 , 35.271 , 35.272
0 , 0.001 , 35.322 , 35.323
0.001 , 0 , 35.372 , 35.373
0 , 0 , 35.421 , 35.421
0.001 , 0 , 35.472 , 35.473
0.001 , 0 , 35.522 , 35.523
0.001 , 0 , 35.574 , 35.575
0.001 , 0 , 35.626 , 35.627
0 , 0.001 , 35.678 , 35.679
0 , 0 , 35.731 , 35.731
0.001 , 0 , 35.784 , 35.785
0 , 0 , 35.837 , 35.837
0.001 , 0 , 35.89 , 35.891
0.001 , 0 , 35.942 , 35.943
0.001 , 0 , 35.996 , 35.997
0 , 0.001 , 36.048 , 36.049
0.001 , 0 , 36.102 , 36.103
0.001 , 0 , 36.156 , 36.157
0 , 0 , 36.209 , 36.209
0 , 0 , 36.262 , 36.262
0.001 , 0 , 36.318 , 36.319
0.001 , 0 , 36.374 , 36.375
0 , 0 , 36.42 , 36.42
0 , 0 , 36.452 , 36.452
0 , 0 , 36.514 , 36.514
0.001 , 0 , 36.582 , 36.583
0.001 , 0 , 36.636 , 36.637
0.001 , 0 , 36.69 , 36.691
0.001 , 0 , 36.744 , 36.745
0 , 0 , 36.799 , 36.799
0 , 0.001 , 36.854 , 36.855
0.001 , 0 , 36.91 , 36.911
0 , 0.001 , 36.964 , 36.965
0.001 , 0 , 37.02 , 37.021
0.001 , 0 , 37.076 , 37.077
0.001 , 0 , 37.128 , 37.129
0.001 , 0 , 37.182 , 37.183
0.001 , 0 , 37.238 , 37.239
0.001 , 0 , 37.296 , 37.297
0.001 , 0 , 37.352 , 37.353
0 , 0.001 , 37.406 , 37.407
0.001 , 0 , 37.462 , 37.463
0.001 , 0 , 37.518 , 37.519
0.001 , 0 , 37.574 , 37.575
0 , 0 , 37.631 , 37.631
0 , 0 , 37.689 , 37.689
0.001 , 0 , 37.748 , 37.749
0.001 , 0 , 37.806 , 37.807
0.001 , 0 , 37.864 , 37.865
0.001 , 0 , 37.924 , 37.925
0 , 0 , 37.981 , 37.981
0.001 , 0 , 38.04 , 38.041
0.001 , 0 , 38.098 , 38.099
0 , 0 , 38.157 , 38.157
0.001 , 0 , 38.216 , 38.217
0 , 0 , 38.276 , 38.276
0.001 , 0 , 38.334 , 38.335
0 , 0.001 , 38.394 , 38.395
0.001 , 0 , 38.452 , 38.453
0.001 , 0 , 38.514 , 38.515
0.001 , 0 , 38.572 , 38.573
0 , 0 , 38.631 , 38.631
0.001 , 0 , 38.692 , 38.693
0.001 , 0 , 38.75 , 38.751
0.001 , 0 , 38.812 , 38.813
0.001 , 0 , 38.87 , 38.871
0 , 0 , 38.93 , 38.93
0.001 , 0 , 38.99 , 38.991
0 , 0 , 39.053 , 39.053
0 , 0 , 39.112 , 39.112
0 , 0 , 39.174 , 39.174
0.001 , 0 , 39.24 , 39.241
0 , 0 , 39.301 , 39.301
0.001 , 0 , 39.362 , 39.363
0 , 0.001 , 39.424 , 39.425
0 , 0 , 39.488 , 39.488
0.001 , 0 , 39.55 , 39.551
0 , 0 , 39.61 , 39.61
0.001 , 0 , 39.674 , 39.675
0 , 0 , 39.734 , 39.734
0.001 , 0 , 39.798 , 39.799
0.001 , 0 , 39.858 , 39.859
0.001 , 0 , 39.922 , 39.923
0.001 , 0 , 39.984 , 39.985
0.001 , 0 , 40.048 , 40.049
0.001 , 0 , 40.108 , 40.109
0 , 0 , 40.171 , 40.171
0 , 0 , 40.23 , 40.23
0 , 0 , 40.292 , 40.292
0 , 0 , 40.354 , 40.354
0 , 0 , 40.4 , 40.4
0 , 0 , 40.462 , 40.462
0 , 0 , 40.524 , 40.524
0 , 0 , 40.6 , 40.6
0 , 0 , 40.662 , 40.662
0 , 0 , 40.724 , 40.724
0.001 , 0 , 40.79 , 40.791
0 , 0 , 40.832 , 40.832
0 , 0 , 40.894 , 40.894
0 , 0 , 40.956 , 40.956
0 , 0 , 41.032 , 41.032
0 , 0 , 41.094 , 41.094
0 , 0 , 41.158 , 41.158
0 , 0 , 41.202 , 41.202
0 , 0 , 41.264 , 41.264
0 , 0 , 41.326 , 41.326
0 , 0 , 41.402 , 41.402
0 , 0 , 41.464 , 41.464
0 , 0 , 41.558 , 41.558
0 , 0 , 41.634 , 41.634
0 , 0 , 41.696 , 41.696
0 , 0 , 41.758 , 41.758
0 , 0 , 41.834 , 41.834
0 , 0 , 41.896 , 41.896
0 , 0 , 41.96 , 41.96
0 , 0 , 42.004 , 42.004
0.016 , 0 , 42.066 , 42.082
0.016 , 0 , 42.128 , 42.144
0 , 0 , 42.204 , 42.204
0 , 0 , 42.266 , 42.266
0 , 0 , 42.33 , 42.33
0 , 0 , 42.404 , 42.404
0 , 0 , 42.468 , 42.468
0 , 0 , 42.53 , 42.53
0 , 0.001 , 42.602 , 42.603
0 , 0 , 42.636 , 42.636
0 , 0 , 42.698 , 42.698
0.001 , 0 , 42.792 , 42.793
0 , 0 , 42.836 , 42.836
0 , 0 , 42.9 , 42.9
0 , 0 , 42.962 , 42.962
0 , 0 , 43.038 , 43.038
0 , 0 , 43.1 , 43.1
0 , 0 , 43.162 , 43.162
0 , 0 , 43.238 , 43.238
0 , 0 , 43.3 , 43.3
0 , 0 , 43.364 , 43.364
0 , 0 , 43.438 , 43.438
0 , 0 , 43.502 , 43.502
0 , 0 , 43.564 , 43.564
0 , 0 , 43.64 , 43.64
0 , 0 , 43.702 , 43.702
0 , 0 , 43.764 , 43.764
0 , 0 , 43.84 , 43.84
0 , 0 , 43.902 , 43.902
0 , 0 , 43.964 , 43.964
0 , 0 , 44.01 , 44.01
0 , 0 , 44.072 , 44.072
0.016 , 0 , 44.134 , 44.15
0 , 0 , 44.21 , 44.21
0 , 0 , 44.272 , 44.272
0.016 , 0 , 44.334 , 44.35
0 , 0 , 44.41 , 44.41
0 , 0 , 44.472 , 44.472
0 , 0 , 44.536 , 44.536
0 , 0 , 44.61 , 44.61
0 , 0 , 44.674 , 44.674
0 , 0 , 44.736 , 44.736
0 , 0 , 44.812 , 44.812
0 , 0 , 44.874 , 44.874
0 , 0 , 44.936 , 44.936
0 , 0 , 45.012 , 45.012
0 , 0 , 45.074 , 45.074
0 , 0 , 45.138 , 45.138
0 , 0 , 45.212 , 45.212
0 , 0 , 45.276 , 45.276
0 , 0 , 45.338 , 45.338
0 , 0 , 45.414 , 45.414
0 , 0 , 45.476 , 45.476
0 , 0 , 45.538 , 45.538
0 , 0 , 45.614 , 45.614
0 , 0 , 45.676 , 45.676
0 , 0 , 45.738 , 45.738
0 , 0 , 45.814 , 45.814
0 , 0 , 45.876 , 45.876
0 , 0 , 45.94 , 45.94
0 , 0 , 46.014 , 46.014
0 , 0 , 46.078 , 46.078
0 , 0 , 46.14 , 46.14
0 , 0 , 46.216 , 46.216
0 , 0 , 46.278 , 46.278
0 , 0 , 46.372 , 46.372
0 , 0 , 46.416 , 46.416
0 , 0 , 46.51 , 46.51
0 , 0 , 46.572 , 46.572
0 , 0 , 46.648 , 46.648
0 , 0 , 46.71 , 46.71
0 , 0 , 46.772 , 46.772
0 , 0 , 46.848 , 46.848
0 , 0 , 46.91 , 46.91
0 , 0 , 46.974 , 46.974
0 , 0 , 47.048 , 47.048
0 , 0 , 47.112 , 47.112
0 , 0 , 47.174 , 47.174
0 , 0 , 47.252 , 47.252
0.016 , 0 , 47.314 , 47.33
0.001 , 0 , 47.414 , 47.415
0 , 0 , 47.48 , 47.48
0 , 0 , 47.542 , 47.542
0 , 0 , 47.618 , 47.618
0 , 0 , 47.68 , 47.68
0 , 0 , 47.744 , 47.744
0 , 0 , 47.818 , 47.818
0 , 0 , 47.882 , 47.882
0.016 , 0 , 47.944 , 47.96
0 , 0 , 48.02 , 48.02
0 , 0 , 48.114 , 48.114
0 , 0 , 48.176 , 48.176
0 , 0 , 48.252 , 48.252
0 , 0 , 48.314 , 48.314
0 , 0 , 48.376 , 48.376
0 , 0 , 48.452 , 48.452
0 , 0 , 48.514 , 48.514
0 , 0 , 48.613 , 48.613
0 , 0 , 48.684 , 48.684
0 , 0 , 48.746 , 48.746
0 , 0 , 48.822 , 48.822
0 , 0 , 48.884 , 48.884
0 , 0 , 48.946 , 48.946
0 , 0 , 49.022 , 49.022
0.016 , 0 , 49.084 , 49.1
0 , 0 , 49.178 , 49.178
0 , 0 , 49.254 , 49.254
0 , 0 , 49.316 , 49.316
0 , 0 , 49.378 , 49.378
0 , 0 , 49.454 , 49.454
0 , 0 , 49.548 , 49.548
0 , 0 , 49.624 , 49.624
0 , 0 , 49.686 , 49.686
0 , 0 , 49.748 , 49.748
0 , 0 , 49.824 , 49.824
0 , 0 , 49.918 , 49.918
0 , 0 , 49.98 , 49.98
0 , 0 , 50.056 , 50.056
0 , 0 , 50.118 , 50.118
0.001 , 0 , 50.216 , 50.217
0 , 0 , 50.288 , 50.288
0 , 0 , 50.35 , 50.35
0 , 0 , 50.426 , 50.426
0 , 0 , 50.488 , 50.488
0 , 0 , 50.582 , 50.582
0 , 0 , 50.658 , 50.658
0 , 0 , 50.72 , 50.72
0 , 0 , 50.782 , 50.782
0 , 0 , 50.858 , 50.858
0 , 0 , 50.952 , 50.952
0 , 0 , 51.028 , 51.028
0 , 0 , 51.09 , 51.09
0 , 0 , 51.152 , 51.152
0 , 0 , 51.228 , 51.228
0 , 0 , 51.322 , 51.322
0 , 0 , 51.384 , 51.384
0 , 0 , 51.46 , 51.46
0 , 0 , 51.556 , 51.556
0 , 0 , 51.63 , 51.63
0 , 0 , 51.707 , 51.707
0 , 0 , 51.786 , 51.786
0 , 0 , 51.86 , 51.86
0 , 0 , 51.924 , 51.924
0 , 0 , 52.027 , 52.027
0 , 0 , 52.092 , 52.092
0 , 0 , 52.156 , 52.156
0 , 0 , 52.23 , 52.23
0 , 0 , 52.324 , 52.324
0 , 0 , 52.388 , 52.388
0 , 0 , 52.462 , 52.462
0 , 0 , 52.556 , 52.556
0 , 0 , 52.632 , 52.632
0 , 0 , 52.694 , 52.694
0 , 0 , 52.788 , 52.788
0 , 0 , 52.864 , 52.864
0 , 0 , 52.926 , 52.926
0.001 , 0 , 53.032 , 53.033
0 , 0 , 53.096 , 53.096
0 , 0 , 53.19 , 53.19
0 , 0 , 53.264 , 53.264
0 , 0 , 53.328 , 53.328
0.001 , 0 , 53.428 , 53.429
0 , 0 , 53.496 , 53.496
0 , 0 , 53.56 , 53.56
0 , 0 , 53.666 , 53.666
0 , 0 , 53.728 , 53.728
0.001 , 0 , 53.828 , 53.829
0 , 0 , 53.898 , 53.898
0 , 0 , 53.96 , 53.96
0 , 0 , 54.066 , 54.066
0 , 0 , 54.13 , 54.13
0.001 , 0 , 54.228 , 54.229
0 , 0 , 54.298 , 54.298
0 , 0 , 54.392 , 54.392
0 , 0 , 54.468 , 54.468
0 , 0 , 54.53 , 54.53
0 , 0 , 54.636 , 54.636
0 , 0 , 54.7 , 54.7
0 , 0 , 54.794 , 54.794
0 , 0 , 54.868 , 54.868
0 , 0 , 54.962 , 54.962
0 , 0 , 55.038 , 55.038
